Firm,Line Item,t,t-1,t-2,t-3,t-4,t-5,t-6,t-7
Firmcj,Revenues,53647000000.0,52546000000.0,52824000000.0,48851000000.0,49605000000.0,51584000000.0,58986000000.0,67425000000.0
Firmcj,Cost of Goods Sold (COGS),11248000000.0,11240000000.0,12329000000.0,9648000000.0,9577000000.0,9586000000.0,11334000000.0,15085000000.0
Firmcj,Gross Profit,42399000000.0,41306000000.0,40495000000.0,39203000000.0,40028000000.0,41998000000.0,47652000000.0,52340000000.0
Firmcj,Operating Expenses,27354000000.0,27199000000.0,26765000000.0,26227000000.0,26529000000.0,25632000000.0,29661000000.0,34165000000.0
Firmcj,Depreciation and Amortization,6384000000.0,6269000000.0,5757000000.0,3728000000.0,4039000000.0,4599000000.0,5175000000.0,5585000000.0
Firmcj,Total Operating Expenses,,,,,,,,
Firmcj,Operating Income,15045000000.0,14107000000.0,13730000000.0,12976000000.0,13499000000.0,16366000000.0,17991000000.0,18175000000.0
Firmcj,Interest Income,333000000.0,391000000.0,470000000.0,471000000.0,425000000.0,403000000.0,383000000.0,458000000.0
Firmcj,Interest Expense,1316000000.0,1270000000.0,1186000000.0,1199000000.0,1360000000.0,1414000000.0,1524000000.0,1681000000.0
Firmcj,Other Non-Operating Items,,,,,,,,
Firmcj,Pre-Tax Income,11885000000.0,12305000000.0,8351000000.0,8965000000.0,12240000000.0,15716000000.0,12080000000.0,12762000000.0
Firmcj,Income Tax Expense,706000000.0,-9049000000.0,1123000000.0,1990000000.0,3120000000.0,4306000000.0,2562000000.0,4023000000.0
Firmcj,Net Income,11153000000.0,21308000000.0,7215000000.0,6960000000.0,9135000000.0,22003000000.0,14570000000.0,10009000000.0
Firmck,Cash and Cash Equivalents,588000000.0,558000000.0,405000000.0,466000000.0,391000000.0,541000000.0,1014000000.0,652000000.0
Firmck,Accounts Receivable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firmck,Inventory,11393000000.0,10458000000.0,9458000000.0,8911000000.0,9127000000.0,8600000000.0,8355000000.0,8321000000.0
Firmck,Other Current Assets,689000000.0,884000000.0,391000000.0,578000000.0,593000000.0,518000000.0,417000000.0,523000000.0
Firmck,Total Current Assets,12772000000.0,12000000000.0,10561000000.0,10080000000.0,10296000000.0,9784000000.0,10072000000.0,9967000000.0
Firmck,Property Plant & Equipment,,,,,,,,
Firmck,Intangible Assets,1307000000.0,1082000000.0,0.0,0.0,0.0,0.0,0.0,0.0
Firmck,Other Non-Current Assets,915000000.0,789000000.0,511000000.0,1359000000.0,1323000000.0,1134000000.0,1013000000.0,635000000.0
Firmck,Total Assets,35291000000.0,34408000000.0,31266000000.0,31827000000.0,32732000000.0,32666000000.0,33559000000.0,33699000000.0
Firmck,Accounts Payable,6590000000.0,6651000000.0,5633000000.0,5124000000.0,5008000000.0,4657000000.0,4352000000.0,4351000000.0
Firmck,Short-Term Debt,1431000000.0,1305000000.0,1104000000.0,1160000000.0,435000000.0,47000000.0,592000000.0,36000000.0
Firmck,Other Current Liabilities,2444000000.0,2447000000.0,2426000000.0,1830000000.0,2298000000.0,1964000000.0,1886000000.0,2025000000.0
Firmck,Total Current Liabilities,12096000000.0,11974000000.0,10492000000.0,9348000000.0,8876000000.0,7708000000.0,7891000000.0,7119000000.0
Firmck,Long-Term Debt,15564000000.0,14394000000.0,11545000000.0,10815000000.0,10086000000.0,9030000000.0,7035000000.0,6537000000.0
Firmck,Other Non-Current Liabilities,955000000.0,843000000.0,846000000.0,869000000.0,896000000.0,901000000.0,865000000.0,833000000.0
Firmck,Total Liabilities,29418000000.0,27974000000.0,23612000000.0,21859000000.0,20879000000.0,18809000000.0,17026000000.0,15587000000.0
Firmck,Total Equity,5873000000.0,6434000000.0,7654000000.0,9968000000.0,11853000000.0,13857000000.0,16533000000.0,18112000000.0
Firmck,Total Liabilities and Equity,35291000000.0,34408000000.0,31266000000.0,31827000000.0,32732000000.0,32666000000.0,33559000000.0,33699000000.0
Firmck,Revenues,68619000000.0,65017000000.0,59074000000.0,56223000000.0,53417000000.0,50521000000.0,50208000000.0,48815000000.0
Firmck,Cost of Goods Sold (COGS),45210000000.0,42553000000.0,38504000000.0,36665000000.0,34941000000.0,33194000000.0,32858000000.0,31663000000.0
Firmck,Gross Profit,23409000000.0,22464000000.0,20570000000.0,19558000000.0,18476000000.0,17327000000.0,17350000000.0,17152000000.0
Firmck,Operating Expenses,16823000000.0,16618000000.0,15599000000.0,14766000000.0,14327000000.0,13767000000.0,14073000000.0,13592000000.0
Firmck,Depreciation and Amortization,1540000000.0,1590000000.0,1587000000.0,1586000000.0,1562000000.0,1623000000.0,1579000000.0,1684000000.0
Firmck,Total Operating Expenses,,,,,,,,
Firmck,Operating Income,6586000000.0,5846000000.0,4971000000.0,4792000000.0,4149000000.0,3560000000.0,3277000000.0,3560000000.0
Firmck,Interest Income,19000000.0,12000000.0,5000000.0,7000000.0,4000000.0,9000000.0,12000000.0,12000000.0
Firmck,Interest Expense,633000000.0,645000000.0,552000000.0,516000000.0,476000000.0,423000000.0,377000000.0,332000000.0
Firmck,Other Non-Operating Items,,,,,,,,
Firmck,Pre-Tax Income,5489000000.0,5201000000.0,4419000000.0,4276000000.0,3673000000.0,3137000000.0,2906000000.0,3228000000.0
Firmck,Income Tax Expense,2042000000.0,2108000000.0,1873000000.0,1578000000.0,1387000000.0,1178000000.0,1067000000.0,1218000000.0
Firmck,Net Income,3447000000.0,3091000000.0,2546000000.0,2698000000.0,2286000000.0,1959000000.0,1839000000.0,2010000000.0
Firmcl,Cash and Cash Equivalents,638000000.0,1714000000.0,1292000000.0,571000000.0,577000000.0,438000000.0,329000000.0,377000000.0
Firmcl,Accounts Receivable,2969000000.0,2737000000.0,2439000000.0,2265000000.0,2159000000.0,2289000000.0,2056000000.0,1802000000.0
Firmcl,Inventory,1223000000.0,1273000000.0,1289000000.0,1259000000.0,1292000000.0,1153000000.0,1073000000.0,1074000000.0
Firmcl,Other Current Assets,1563000000.0,1457000000.0,2389000000.0,2700000000.0,2916000000.0,1962000000.0,1779000000.0,1619000000.0
Firmcl,Total Current Assets,6393000000.0,7157000000.0,7409000000.0,6795000000.0,6944000000.0,5842000000.0,5237000000.0,4872000000.0
Firmcl,Property Plant & Equipment,,,,,,,,
Firmcl,Intangible Assets,708000000.0,1287000000.0,1253000000.0,1207000000.0,505000000.0,234000000.0,239000000.0,0.0
Firmcl,Other Non-Current Assets,5375000000.0,4081000000.0,3335000000.0,3239000000.0,2511000000.0,1426000000.0,1629000000.0,2889000000.0
Firmcl,Total Assets,103702000000.0,97827000000.0,89993000000.0,82479000000.0,74929000000.0,69306000000.0,64439000000.0,57019000000.0
Firmcl,Accounts Payable,2386000000.0,3235000000.0,3447000000.0,2529000000.0,1354000000.0,1200000000.0,1281000000.0,1191000000.0
Firmcl,Short-Term Debt,10930000000.0,3615000000.0,3022000000.0,3006000000.0,4657000000.0,4457000000.0,4182000000.0,2157000000.0
Firmcl,Other Current Liabilities,3802000000.0,3945000000.0,3980000000.0,4099000000.0,3190000000.0,3080000000.0,2908000000.0,2824000000.0
Firmcl,Total Current Liabilities,17563000000.0,11232000000.0,10919000000.0,10107000000.0,9663000000.0,9189000000.0,8729000000.0,6719000000.0
Firmcl,Long-Term Debt,26782000000.0,31410000000.0,27818000000.0,26681000000.0,24367000000.0,23969000000.0,23177000000.0,20810000000.0
Firmcl,Other Non-Current Liabilities,14577000000.0,25779000000.0,14824000000.0,12752000000.0,11470000000.0,9964000000.0,9612000000.0,9035000000.0
Firmcl,Total Liabilities,66289000000.0,68329000000.0,64662000000.0,59367000000.0,54761000000.0,51266000000.0,48370000000.0,42076000000.0
Firmcl,Total Equity,37413000000.0,29498000000.0,25331000000.0,23112000000.0,20168000000.0,18040000000.0,16069000000.0,14943000000.0
Firmcl,Total Liabilities and Equity,103702000000.0,97827000000.0,89993000000.0,82479000000.0,74929000000.0,69306000000.0,64439000000.0,57019000000.0
Firmcl,Revenues,16727000000.0,17195000000.0,16155000000.0,17486000000.0,17021000000.0,15136000000.0,14256000000.0,15341000000.0
Firmcl,Cost of Goods Sold (COGS),7062000000.0,7398000000.0,7431000000.0,8596000000.0,8751000000.0,8152000000.0,8276000000.0,6256000000.0
Firmcl,Gross Profit,9665000000.0,9797000000.0,8724000000.0,8890000000.0,8270000000.0,6984000000.0,5980000000.0,9085000000.0
Firmcl,Operating Expenses,5419000000.0,3812000000.0,4427000000.0,4230000000.0,3875000000.0,3443000000.0,2704000000.0,5656000000.0
Firmcl,Depreciation and Amortization,4147000000.0,2638000000.0,3377000000.0,3203000000.0,2896000000.0,2521000000.0,1772000000.0,1844000000.0
Firmcl,Total Operating Expenses,,,,,,,,
Firmcl,Operating Income,4280000000.0,5326000000.0,4608000000.0,4632000000.0,4384000000.0,3241000000.0,3276000000.0,3378000000.0
Firmcl,Interest Income,51000000.0,81000000.0,82000000.0,86000000.0,80000000.0,78000000.0,86000000.0,79000000.0
Firmcl,Interest Expense,1498000000.0,1558000000.0,1093000000.0,1211000000.0,1261000000.0,1121000000.0,1038000000.0,1035000000.0
Firmcl,Other Non-Operating Items,,,,,,,,
Firmcl,Pre-Tax Income,7352000000.0,4667000000.0,4388000000.0,3990000000.0,3645000000.0,2521000000.0,2603000000.0,2452000000.0
Firmcl,Income Tax Expense,1576000000.0,-653000000.0,1383000000.0,1228000000.0,1176000000.0,801000000.0,692000000.0,529000000.0
Firmcl,Net Income,6638000000.0,5378000000.0,2912000000.0,2752000000.0,2465000000.0,1908000000.0,1911000000.0,1923000000.0
Firmcm,Cash and Cash Equivalents,2758477000.0,2929849000.0,2095473000.0,2493775000.0,2149746000.0,1811957000.0,1507112000.0,1741751000.0
Firmcm,Accounts Receivable,327166000.0,258831000.0,238072000.0,226299000.0,210094000.0,222788000.0,204304000.0,200147000.0
Firmcm,Inventory,4187243000.0,3644959000.0,3695113000.0,3217923000.0,2966490000.0,3014214000.0,2950523000.0,2765464000.0
Firmcm,Other Current Assets,706676000.0,373893000.0,391589000.0,356824000.0,446966000.0,426731000.0,376002000.0,315904000.0
Firmcm,Total Current Assets,8485727000.0,7750774000.0,6772560000.0,6577444000.0,6067998000.0,5711543000.0,5132632000.0,5099527000.0
Firmcm,Property Plant & Equipment,,,,,,,,
Firmcm,Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107736000.0
Firmcm,Other Non-Current Assets,459608000.0,398076000.0,372554000.0,210539000.0,194328000.0,260801000.0,253913000.0,231518000.0
Firmcm,Total Assets,14058015000.0,12883808000.0,11490431000.0,10988750000.0,10201022000.0,9511855000.0,8281605000.0,7971763000.0
Firmcm,Accounts Payable,2488373000.0,2230904000.0,2203050000.0,2007511000.0,1771294000.0,1930568000.0,1645324000.0,1683929000.0
Firmcm,Short-Term Debt,0.0,0.0,0.0,0.0,0.0,0.0,2970000.0,2727000.0
Firmcm,Other Current Liabilities,2322956000.0,2120862000.0,1935124000.0,1677301000.0,1579262000.0,1556342000.0,1364705000.0,1347951000.0
Firmcm,Total Current Liabilities,5125537000.0,4757656000.0,4402230000.0,3929634000.0,3517843000.0,3760596000.0,3063423000.0,3133121000.0
Firmcm,Long-Term Debt,2452524000.0,2403831000.0,1700217000.0,1684597000.0,1274216000.0,774552000.0,784623000.0,787517000.0
Firmcm,Other Non-Current Liabilities,1053835000.0,861009000.0,762404000.0,799316000.0,682772000.0,704094000.0,612202000.0,709321000.0
Firmcm,Total Liabilities,8909706000.0,8373209000.0,7183356000.0,6724520000.0,5971129000.0,5845918000.0,5072315000.0,4871864000.0
Firmcm,Total Equity,5148309000.0,4510599000.0,4307075000.0,4264230000.0,4229893000.0,3665937000.0,3209290000.0,3099899000.0
Firmcm,Total Liabilities and Equity,14058015000.0,12883808000.0,11490431000.0,10988750000.0,10201022000.0,9511855000.0,8281605000.0,7971763000.0
Firmcm,Revenues,35864664000.0,33183744000.0,30944938000.0,29078407000.0,27422696000.0,25878372000.0,23191455000.0,21942193000.0
Firmcm,Cost of Goods Sold (COGS),25502167000.0,23565754000.0,22034523000.0,20776522000.0,19605037000.0,18521400000.0,16854249000.0,16040461000.0
Firmcm,Gross Profit,10362497000.0,9617990000.0,8910415000.0,8301885000.0,7817659000.0,7356972000.0,6337206000.0,5901732000.0
Firmcm,Operating Expenses,6375071000.0,5768467000.0,5205715000.0,4695384000.0,4467089000.0,4250446000.0,3890144000.0,3710053000.0
Firmcm,Depreciation and Amortization,725957000.0,658796000.0,616696000.0,589000000.0,548800000.0,508900000.0,485700000.0,458100000.0
Firmcm,Total Operating Expenses,,,,,,,,
Firmcm,Operating Income,3987426000.0,3849523000.0,3704700000.0,3606501000.0,3350570000.0,3106526000.0,2447062000.0,2203229000.0
Firmcm,Interest Income,32707000.0,18137000.0,13869000.0,15593000.0,15010000.0,11657000.0,11035000.0,49014000.0
Firmcm,Interest Expense,31588000.0,43534000.0,46400000.0,39787000.0,31081000.0,29175000.0,46683000.0,39137000.0
Firmcm,Other Non-Operating Items,,,,,,,,
Firmcm,Pre-Tax Income,3856588000.0,3723043000.0,3658300000.0,3549884000.0,3319489000.0,3077351000.0,2411414000.0,2164092000.0
Firmcm,Income Tax Expense,1248640000.0,1424809000.0,1380642000.0,1334756000.0,1182093000.0,1170664000.0,915324000.0,824562000.0
Firmcm,Net Income,2607948000.0,2298234000.0,2277658000.0,2215128000.0,2137396000.0,1906687000.0,1496090000.0,1343141000.0
Firmcn,Cash and Cash Equivalents,27907000000.0,33185000000.0,24597000000.0,23269000000.0,25181000000.0,20225634510.0,20457851720.0,18177694251.0
Firmcn,Accounts Receivable,31093000000.0,28258000000.0,25649000000.0,24866000000.0,29738000000.0,36762000000.0,37126144000.0,38771304516.0
Firmcn,Inventory,14880000000.0,16520000000.0,15247000000.0,13116000000.0,15196000000.0,22125714601.0,23007644087.0,23487784330.0
Firmcn,Other Current Assets,2265000000.0,3592000000.0,2476000000.0,2795000000.0,7029000000.0,4805000000.0,7070000000.0,1170931300.0
Firmcn,Total Current Assets,79799000000.0,84948000000.0,72517000000.0,70236000000.0,77977000000.0,84712364329.0,89291665564.0,82513122934.0
Firmcn,Property Plant & Equipment,,,,,,,,
Firmcn,Intangible Assets,1699000000.0,1391000000.0,1391000000.0,890000000.0,1187000000.0,1197216161.0,1261671119.0,16088393493.0
Firmcn,Other Non-Current Assets,2509000000.0,3984000000.0,4143000000.0,5574000000.0,10137000000.0,9389930681.0,7063506759.0,6313265506.0
Firmcn,Total Assets,256762000000.0,242631000000.0,230978000000.0,224484000000.0,229798000000.0,239568891712.0,227244954638.0,212622642732.0
Firmcn,Accounts Payable,26134000000.0,26479000000.0,23227000000.0,20928000000.0,24150000000.0,30282000000.0,28563000000.0,28625494135.0
Firmcn,Short-Term Debt,13306000000.0,11096000000.0,13920000000.0,12488000000.0,10942000000.0,11207158441.0,14756941915.0,12539692826.0
Firmcn,Other Current Liabilities,15933000000.0,13344000000.0,12083000000.0,12196000000.0,11687000000.0,11171412467.0,11371067369.0,19065517465.0
Firmcn,Total Current Liabilities,62234000000.0,56705000000.0,54685000000.0,50975000000.0,53673000000.0,61858930100.0,64827941915.0,60530101743.0
Firmcn,Long-Term Debt,40129000000.0,41340000000.0,43378000000.0,44464000000.0,45799000000.0,34960000000.0,29457507868.0,29243730152.0
Firmcn,Other Non-Current Liabilities,2404000000.0,19721000000.0,354000000.0,802000000.0,544000000.0,39216000000.0,17930541965.0,17549089497.0
Firmcn,Total Liabilities,138648000000.0,128594000000.0,129404000000.0,129075000000.0,136267000000.0,136127758292.0,129124236252.0,122688095392.0
Firmcn,Total Equity,118114000000.0,114037000000.0,101574000000.0,95409000000.0,93531000000.0,103441133419.0,98120718384.0,89934547338.0
Firmcn,Total Liabilities and Equity,256762000000.0,242631000000.0,230978000000.0,224484000000.0,229798000000.0,239568891712.0,227244954638.0,212622642732.0
Firmcn,Revenues,184106000000.0,149099000000.0,127925000000.0,143421000000.0,212018000000.0,237033610428.0,241091596794.0,215864169528.0
Firmcn,Cost of Goods Sold (COGS),139808000000.0,115514000000.0,96900000000.0,114391000000.0,172885000000.0,180014637244.0,180288041897.0,147614542155.0
Firmcn,Gross Profit,44298000000.0,33585000000.0,31025000000.0,29030000000.0,39133000000.0,57018973184.0,60803554897.0,68249627373.0
Firmcn,Operating Expenses,28281000000.0,25830000000.0,25566000000.0,26336000000.0,30856000000.0,32808141622.0,31890919670.0,37534832480.0
Firmcn,Depreciation and Amortization,12973000000.0,12177000000.0,12161000000.0,19334000000.0,20859000000.0,13888812173.0,13861189726.0,11182684207.0
Firmcn,Total Operating Expenses,,,,,,,,
Firmcn,Operating Income,15262000000.0,7019000000.0,4592000000.0,1849000000.0,8277000000.0,24210831561.0,28046393525.0,29650703130.0
Firmcn,Interest Income,606000000.0,53000000.0,356000000.0,204000000.0,135000000.0,250000000.0,102757547.0,353833192.0
Firmcn,Interest Expense,1933000000.0,1534000000.0,1108000000.0,967000000.0,748000000.0,925184346.0,887401803.0,924113796.0
Firmcn,Other Non-Operating Items,,,,,,,,
Firmcn,Pre-Tax Income,18066000000.0,11328000000.0,7176000000.0,6439000000.0,12864000000.0,27301223452.0,31617160843.0,34546043678.0
Firmcn,Income Tax Expense,6516000000.0,3029000000.0,970000000.0,1653000000.0,8614000000.0,15341489684.0,17279868807.0,18239906681.0
Firmcn,Net Income,11446000000.0,8631000000.0,6196000000.0,5087000000.0,4244000000.0,11654561020.0,14142883592.0,15910828851.0
Firmco,Cash and Cash Equivalents,7637000000.0,8813000000.0,8801000000.0,11302000000.0,11733000000.0,9088000000.0,10341000000.0,10049000000.0
Firmco,Accounts Receivable,14364000000.0,11397000000.0,9260000000.0,8925000000.0,7919000000.0,6890000000.0,5972000000.0,6269000000.0
Firmco,Inventory,62567000000.0,44344000000.0,43199000000.0,47257000000.0,46756000000.0,42912000000.0,37751000000.0,32240000000.0
Firmco,Other Current Assets,2335000000.0,2417000000.0,0.0,0.0,0.0,14000000.0,28000000.0,29000000.0
Firmco,Total Current Assets,87830000000.0,65161000000.0,62488000000.0,68234000000.0,67785000000.0,65074000000.0,57309000000.0,49810000000.0
Firmco,Property Plant & Equipment,,,,,,,,
Firmco,Intangible Assets,3429000000.0,2573000000.0,2540000000.0,2657000000.0,2869000000.0,3052000000.0,3111000000.0,3044000000.0
Firmco,Other Non-Current Assets,4244000000.0,4767000000.0,5189000000.0,4766000000.0,4688000000.0,5127000000.0,5848000000.0,5939000000.0
Firmco,Total Assets,117359000000.0,92333000000.0,89997000000.0,94408000000.0,99198000000.0,92663000000.0,88896000000.0,79986000000.0
Firmco,Accounts Payable,12916000000.0,12202000000.0,11190000000.0,10800000000.0,10667000000.0,9498000000.0,9394000000.0,8406000000.0
Firmco,Short-Term Debt,3247000000.0,435000000.0,441000000.0,1234000000.0,929000000.0,1631000000.0,1436000000.0,2353000000.0
Firmco,Other Current Liabilities,14266000000.0,61631000000.0,14545000000.0,13752000000.0,13343000000.0,14063000000.0,12995000000.0,12239000000.0
Firmco,Total Current Liabilities,81590000000.0,56269000000.0,50134000000.0,50412000000.0,56717000000.0,51486000000.0,44982000000.0,41274000000.0
Firmco,Long-Term Debt,10714000000.0,9782000000.0,9568000000.0,8827000000.0,8238000000.0,8072000000.0,8973000000.0,10018000000.0
